type_compte,anciennete_compte,age_client,statut_professionnel,revenus_mensuels,region,montant_transaction,type_transaction,categorie_marchand,pays_transaction,heure_transaction,jour_semaine,mode_paiement,nb_trans_24h,montant_total_24h,nb_pays_24h,distance_trans_precedente,temps_depuis_derniere_trans,montant_moyen_30j,ratio_montant_moyen,auth_3d_secure,ip_match_pays,appareil_connu,nb_tentatives_echouees,score_risque_marchand,is_fraud,annee_transaction,mois_transaction
3,84.81,37.45286255527586,4,391.26,6,74.75,1,6,7,20,2,4,2.0,416.83,1,21.37,335.24,138.63,0.539198843145252,0,1,1,2.0,6.0,0,2023,2
0,67.54,58.31031409096556,3,3522.45,0,151.68,3,1,6,20,0,1,3.0,520.64,1,17.3,522.74,1265.95,0.1198169437409102,1,1,1,0.0,3.0,0,2023,6
0,43.71,22.83789345230736,3,3365.08,11,112.51,4,1,6,10,5,0,4.0,325.01,1,0.53,1174.08,529.86,0.2123432463198065,1,1,0,0.0,4.0,0,2023,8
0,21.49,42.050234309842494,2,3365.08,6,74.64,0,1,6,10,3,1,1.0,25.87,1,21.77,900.21,902.29,0.0827279938042196,1,1,1,0.0,2.0,0,2023,12
1,40.49,53.49105441668351,3,3603.99,6,75.85,0,4,6,8,6,4,3.0,225.12,1,9.94,1541.48,1168.89,0.0648946229819743,0,1,1,0.0,3.0,0,2023,9
0,32.68,47.23698417622176,1,5111.64,6,69.49,4,1,6,13,6,0,2.0,244.12,1,7.23,820.35,1846.42,0.0376327366170229,1,1,1,1.0,2.0,0,2023,10
3,38.17,29.62416337131901,2,2461.03,4,90.2,0,8,0,8,2,3,1.0,52.29,2,17.3,680.73,491.45,0.1835300285247684,1,0,0,0.0,4.0,0,2023,12
3,53.36,52.38215772250315,3,6406.71,8,76.78,1,5,6,17,3,0,0.0,0.0,1,21.46,1275.36,2485.34,0.0308929362253322,1,1,1,1.0,2.0,0,2023,9
0,60.55,50.13505877845413,0,3845.54,11,78.92,0,7,6,22,2,4,0.0,0.0,1,16.05,976.23,1534.88,0.0514155973632971,1,1,1,0.0,1.0,0,2023,11
3,71.0,43.37320879842831,3,2674.83,1,107.4,0,0,6,14,0,2,2.0,290.22,1,17.3,1198.31,1049.52,0.102334629520249,1,1,0,0.0,1.0,0,2023,2
3,42.05,31.338799080901392,3,4797.45,9,76.19,2,1,6,7,3,2,2.0,154.18,1,16.44,476.02,1778.22,0.0428451702160839,1,1,1,1.0,3.0,0,2023,4
3,48.74,60.74095459459931,3,2286.77,8,45.24,0,3,6,5,4,4,2.0,255.88,1,6.92,1316.92,884.98,0.0621898839994557,1,1,1,0.0,1.0,0,2023,7
3,47.49,18.0,1,4936.97,0,106.28,4,1,6,13,6,2,0.0,0.0,1,7.18,592.63,1030.03,0.1031854708703076,0,1,1,0.0,4.0,0,2023,12
0,66.7,51.150593170607536,5,422.21,2,68.11,2,1,6,21,2,4,1.0,105.32,1,2.07,547.35,167.04,0.4077410304773553,1,1,1,0.0,6.0,0,2023,11
1,42.52,50.01947914635495,1,3222.1,5,156.5,2,1,6,15,2,0,1.0,92.5,1,4.15,1039.22,608.54,0.2571668285404168,1,1,1,0.0,3.0,0,2023,8
0,65.06,37.45262744976704,3,3059.71,4,82.25,1,3,6,12,3,3,2.0,140.39,1,38.71,1624.09,668.09,0.1231053876219567,1,1,1,0.0,3.0,0,2023,1
0,32.35,34.307588440660766,0,2558.67,11,51.12,2,1,6,9,5,2,3.0,523.42,2,4.94,525.8,633.92,0.0806456039675347,1,1,1,0.0,3.0,0,2023,2
2,21.6,30.708035695448064,2,1468.45,0,67.94,2,1,6,11,2,0,3.0,208.05,1,35.98,1160.07,522.73,0.1299745602136804,1,1,1,0.0,5.0,0,2023,4
0,80.19,56.14104921121165,1,5090.02,11,60.45,3,1,8,10,0,2,1.0,32.54,3,19.5,1016.95,1492.37,0.040506116329797,1,1,1,0.0,5.0,0,2023,6
0,111.07,36.63657173258239,3,2808.41,0,65.55,3,1,6,16,1,1,1.0,111.86,1,10.63,1055.3,1114.09,0.0588355408308447,1,1,1,1.0,4.0,0,2023,8
0,87.86,48.11837186766035,3,4677.73,0,108.93,3,1,6,21,0,0,5.0,148.42,1,24.3,657.79,1325.86,0.0821570222848107,1,1,1,1.0,4.0,0,2023,10
1,48.51,27.66961899841274,3,4044.59,7,115.72,1,0,0,14,5,0,3.0,255.97,1,17.3,662.12,859.03,0.1347085466452728,1,1,1,0.0,2.0,0,2023,3
3,107.79,37.959077483925626,5,281.37,5,99.93,1,1,6,10,6,2,2.0,224.3,1,17.3,750.64,98.18,1.0178346716328706,1,1,1,0.0,7.0,0,2023,7
3,54.15,57.01631715220522,1,4676.27,6,89.47,0,6,7,1,1,3,0.0,0.0,1,8.42,354.88,1834.68,0.0487656558963587,0,1,1,0.0,1.0,0,2023,6
0,39.2,52.38182991406403,3,3887.73,8,52.83,3,1,6,22,2,2,2.0,170.91,1,5.31,1339.53,836.97,0.0631249139826338,1,1,1,0.0,3.0,0,2023,1
3,51.65,74.94086512332771,3,4279.66,2,158.43,1,5,6,10,2,4,2.0,42.4,1,17.3,1071.92,1303.75,0.121522722684428,1,1,1,0.0,2.0,0,2023,1
3,71.48,30.264173866319695,2,1740.26,8,28.28,0,4,6,13,6,2,1.0,8.48,4,18.34,327.88,640.08,0.0441798744258356,1,1,0,0.0,3.0,0,2023,2
0,74.34,34.73932607613074,3,2610.55,11,114.72,0,4,5,12,0,2,2.0,123.83,1,13.04,488.11,696.76,0.1646425016354095,1,1,1,0.0,5.0,0,2023,6
3,95.2,39.79784686595089,3,2893.7,8,74.41,3,1,6,17,2,2,0.0,0.0,1,17.32,585.76,634.11,0.1173414330562801,1,1,1,0.0,9.0,0,2023,8
3,65.27,23.142880047117103,5,547.07,1,66.48,0,0,6,10,2,0,2.0,148.85,1,17.61,453.58,196.17,0.3388957744538066,1,1,1,0.0,2.0,0,2023,8
2,50.56,18.0,2,1803.43,8,34.88,0,3,5,9,1,2,3.0,254.2,1,7.56,1272.42,699.17,0.0498943271553325,1,1,1,0.0,3.0,0,2023,2
0,36.68,36.80369408697399,3,3065.2,6,23.69,0,7,6,11,1,2,1.0,106.67,1,31.88,653.0,691.93,0.034241771055861,1,1,0,0.0,3.0,0,2023,9
0,103.53,47.46291900004391,3,3089.49,5,61.65,3,1,6,7,4,0,2.0,160.5,1,4.14,676.75,1000.48,0.0616177917850787,1,1,1,0.0,4.0,0,2023,10
3,36.21,84.76396394674723,3,2995.41,7,16.16,1,0,6,20,6,0,4.0,147.32,1,12.17,758.15,725.09,0.0222897306833256,1,1,1,1.0,2.0,0,2023,5
3,97.08,55.12634053469487,1,5433.47,1,55.44,1,5,6,13,1,0,2.0,197.23,1,16.68,525.25,1428.12,0.0388210145227991,1,1,1,0.0,5.0,0,2023,9
0,75.65,29.234426885396157,1,3349.98,6,136.24,0,1,6,20,4,4,2.0,68.28,1,40.07,1195.25,571.87,0.2382392105048374,1,1,1,0.0,1.0,0,2023,8
2,48.11,51.17201637483947,3,2453.68,11,154.12,3,1,7,21,1,3,2.0,163.54,1,17.3,1587.94,783.32,0.1967523207674009,1,1,1,0.0,3.0,0,2023,9
0,87.01,18.50820802756908,1,5311.02,1,54.38,1,3,6,18,1,3,3.0,123.43,1,7.88,492.81,1049.25,0.0518268699107837,1,1,1,0.0,1.0,0,2023,7
3,53.48,43.63336813262993,3,4554.04,11,28.58,0,7,6,23,3,4,1.0,25.28,1,4.14,514.56,1400.49,0.020409580315112,1,1,1,0.0,3.0,0,2023,9
1,59.13,43.43783161598209,3,4675.67,11,142.79,2,1,6,6,4,2,5.0,1008.93,1,9.0,584.02,709.73,0.2011960719933031,1,1,1,0.0,1.0,0,2023,10
1,10.4,53.491632960277954,3,3365.08,11,166.55,0,0,4,11,3,4,1.0,134.17,1,4.55,697.93,584.62,0.2848886473704412,1,1,1,0.0,10.0,0,2023,1
2,21.64,58.787768236959785,0,3340.17,6,115.79,0,8,5,13,4,2,2.0,68.76,1,3.73,1547.19,757.35,0.1528856925855469,1,1,1,0.0,6.0,0,2023,6
0,55.05,35.604638970275275,2,2033.51,7,79.4,1,3,6,12,5,0,1.0,38.98,1,13.42,801.88,729.17,0.1088894831296923,0,1,1,0.0,3.0,0,2023,4
2,44.18,60.26205850160453,2,1901.48,1,122.31,1,3,6,16,4,0,0.0,0.0,1,24.3,1728.05,630.6,0.1939498952547691,1,1,1,0.0,1.0,0,2023,7
0,37.37,35.86364493427061,3,5344.05,8,119.57,1,6,6,7,1,2,1.0,131.17,1,77.01,1562.13,1733.8,0.0689660113530707,1,1,0,0.0,4.0,0,2023,4
1,63.74,65.35868363784436,3,3636.14,0,28.0,3,1,6,9,6,0,0.0,0.0,1,16.68,713.38,1211.26,0.0231143560459863,1,1,1,0.0,1.0,0,2023,1
0,140.6,77.12259035031353,2,1925.8,0,86.63,2,1,6,8,5,2,1.0,89.6,1,11.53,1306.46,639.35,0.1354923336060578,1,1,1,0.0,2.0,0,2023,12
3,46.44,32.1011317632448,1,4402.3,3,65.64,1,6,6,15,0,0,0.0,0.0,2,17.3,1147.38,1339.25,0.0490147161131501,1,1,1,0.0,6.0,0,2023,2
0,48.67,61.64175130385901,5,424.98,6,32.59,3,1,6,20,1,4,0.0,0.0,1,16.6,768.8,103.6,0.3146187425486781,1,1,1,1.0,3.0,0,2023,12
0,43.58,35.149551179506105,0,3570.79,0,108.47,4,1,6,10,2,2,1.0,111.94,1,18.72,753.09,976.52,0.1110741765957335,1,1,1,0.0,2.0,0,2023,9
0,36.12,39.90389498195702,3,3417.89,9,77.74,0,8,0,15,5,4,3.0,18.98,1,15.29,1348.22,516.93,0.1503961193576941,0,1,1,0.0,3.0,0,2023,12
3,30.42,52.76711952170904,3,3046.99,10,47.92,4,1,6,17,1,2,3.0,40.51,1,30.75,1170.45,595.62,0.0804483973153782,1,1,1,0.0,2.0,0,2023,6
1,47.18,51.22519804894474,3,3324.38,11,79.18,1,2,6,20,6,2,3.0,428.12,1,6.35,622.1,1298.58,0.0609741014549784,1,1,1,0.0,1.0,0,2023,5
0,59.59,57.41592606341386,1,3431.2,7,30.5,0,8,6,18,4,2,2.0,157.76,1,25.56,877.39,884.98,0.0352878890028149,1,1,1,0.0,1.0,0,2023,9
0,69.12,38.29072813411199,3,3743.32,0,114.53,1,4,6,15,4,3,2.0,206.07,1,17.3,1219.2,1300.56,0.0880622340820596,0,1,1,0.0,6.0,0,2023,4
0,113.34,40.46765612931694,2,2779.2,4,99.98,4,1,6,17,1,4,1.0,66.32,1,20.72,743.3,660.85,0.1512905199021401,0,1,1,0.0,3.0,0,2023,10
0,43.94,61.700553642395946,3,3365.08,0,55.08,2,1,6,22,0,4,4.0,372.46,1,33.1,208.55,1027.58,0.053599512222937,1,1,0,0.0,1.0,0,2023,4
2,65.22,65.17049297210448,3,3365.08,11,44.29,4,1,8,2,3,0,1.0,57.36,1,4.99,846.18,751.88,0.0589003723244634,1,1,1,0.0,1.0,0,2023,7
0,58.26,32.763095031879274,2,1372.93,8,246.38,1,7,6,11,2,1,1.0,73.51,1,17.3,621.71,884.98,0.7186031227721345,1,1,1,0.0,5.0,0,2023,10
3,95.86,25.90281234833747,3,3675.53,2,91.24,0,3,5,19,0,1,2.0,265.48,1,34.42,1014.81,697.53,0.1308045014865236,1,1,1,1.0,6.0,0,2023,9
0,41.01,56.566245551864,3,3769.68,4,93.34,0,1,6,12,1,4,2.0,426.05,1,10.7,1412.84,632.22,0.1476450892916191,1,1,1,0.0,1.0,0,2023,3
2,47.79,37.03712757342682,3,3806.25,3,49.37,0,8,6,9,2,0,5.0,486.23,1,27.77,689.58,962.27,0.0513056850206041,1,1,1,0.0,4.0,0,2023,1
3,65.94,25.610703512824703,3,3011.95,3,102.03,3,1,6,15,6,0,1.0,29.15,1,20.92,964.38,481.84,0.2117471739710422,0,1,1,0.0,4.0,0,2023,12
0,26.73,44.83230483721236,2,1600.61,7,103.31,0,5,6,11,5,3,3.0,127.81,1,20.59,724.47,319.1,0.3237544701780496,1,1,1,0.0,1.0,0,2023,9
3,46.5,60.34462570908779,2,1941.72,9,61.54,4,1,6,11,3,4,2.0,32.81,1,17.3,1297.02,591.52,0.1040421827136717,1,1,1,0.0,5.0,0,2023,1
1,53.79,57.12033413823351,3,4832.78,4,82.93,3,1,6,5,5,2,1.0,62.79,1,5.88,431.97,884.98,0.0678171770640122,0,1,1,0.0,7.0,0,2023,9
0,163.92,55.18466340144097,1,5564.09,0,234.23,3,1,6,16,1,2,1.0,68.5,1,6.05,199.97,884.98,0.1058883565427551,1,1,1,0.0,1.0,0,2023,5
0,39.54,38.14162630406207,3,6150.26,7,71.13,3,1,5,19,5,4,3.0,171.69,1,44.23,1747.87,2227.3,0.0334999043562271,1,1,1,0.0,2.0,0,2023,2
0,47.04,52.58818768293189,3,3365.08,6,30.31,3,1,6,9,1,1,2.0,133.08,1,37.56,724.17,1130.73,0.0268076015655467,1,1,1,1.0,1.0,0,2023,3
3,81.88,42.896326435150925,2,2893.19,4,104.48,1,7,6,13,5,4,2.0,118.09,1,28.38,1458.78,744.05,0.1404213894368714,1,1,1,0.0,3.0,0,2023,6
3,62.68,47.2740151564404,3,4520.34,4,26.51,3,1,6,13,4,0,0.0,0.0,1,17.3,588.69,1119.4,0.0236795280613611,0,1,1,0.0,2.0,0,2023,6
2,97.06,38.55238003327607,0,1128.08,11,67.14,4,1,6,16,2,4,3.0,1139.49,1,39.82,546.82,291.75,0.2301120700656019,1,1,1,0.0,1.0,0,2023,5
2,61.06,29.2520866666574,3,4565.42,11,124.31,0,0,6,16,4,2,2.0,169.38,1,58.95,1091.61,1304.83,0.0952685543689206,1,1,1,0.0,3.0,0,2023,9
0,67.69,58.39843149230329,3,3772.62,7,70.28,3,1,6,21,6,4,2.0,76.71,1,13.19,798.59,884.98,0.0676989970120897,1,1,1,0.0,1.0,0,2023,7
2,60.82,60.01231424693817,1,3726.85,0,47.79,0,4,0,5,1,2,3.0,516.54,1,14.21,383.74,1189.1,0.0401931456629169,1,1,0,0.0,3.0,0,2023,4
0,37.68,50.14562372539371,3,3932.69,6,77.17,0,7,6,10,5,2,0.0,0.0,1,31.8,1009.15,1025.78,0.0752270867225613,0,1,1,0.0,1.0,0,2023,5
3,67.07,58.1438530388106,3,3365.08,11,30.87,4,1,6,16,4,4,0.0,0.0,2,5.54,966.52,963.07,0.032056152929564,1,1,0,0.0,5.0,0,2023,1
2,72.25,55.925123263342336,3,3982.3,7,73.71,0,6,3,10,0,2,4.0,275.99,1,20.8,1029.54,896.35,0.0822365536571936,1,1,1,0.0,8.0,0,2023,7
0,86.98,51.00450830333106,3,4660.48,4,227.14,1,3,6,13,5,4,1.0,104.12,1,30.01,672.69,1426.43,0.1592340800146514,1,1,1,0.0,4.0,0,2023,4
3,99.88,43.0202577399841,3,3365.08,4,68.1,1,3,6,14,0,4,1.0,44.25,1,21.34,776.98,1196.08,0.0569323065929378,1,1,1,0.0,6.0,0,2023,12
0,52.07,47.60080821722627,3,5809.79,6,45.72,4,1,6,11,1,0,1.0,35.28,1,4.07,654.07,2311.8,0.0197746479916482,1,1,1,0.0,3.0,0,2023,12
0,87.5,38.849668277829736,1,3031.72,4,63.04,3,1,6,10,2,0,5.0,522.59,1,40.27,1044.84,703.74,0.0895792730164994,1,1,1,1.0,4.0,0,2023,2
2,47.92,49.38304442783261,3,2982.54,6,103.79,3,1,6,12,1,0,0.0,0.0,2,33.57,630.74,991.9,0.1046406194506542,1,1,1,0.0,3.0,0,2023,4
0,37.75,53.83700027430025,1,6305.28,4,102.53,1,7,6,13,3,0,3.0,168.75,1,38.2,1179.68,1006.39,0.1018769171733989,0,1,1,1.0,5.0,0,2023,8
3,28.04,31.822389166089543,3,3249.96,8,75.08,4,1,6,9,1,1,2.0,119.93,1,23.84,697.75,849.47,0.0883851801295581,1,1,1,0.0,4.0,0,2023,3
3,92.46,54.72917129785192,1,4864.06,5,95.35,1,3,6,17,5,4,3.0,471.48,1,8.95,377.64,1121.05,0.0850520555242112,1,1,1,2.0,5.0,0,2023,4
0,38.41,38.93760513414329,3,2291.65,4,226.86,0,0,6,8,0,2,4.0,217.19,1,2.99,1274.37,658.63,0.3444371205342653,1,1,1,0.0,4.0,0,2023,3
3,23.74,61.57544183025245,1,3232.9,11,151.52,0,7,6,14,1,2,3.0,265.38,1,19.35,542.62,687.65,0.2203418967579329,1,1,1,1.0,1.0,0,2023,2
1,56.99,18.0,2,1994.57,8,187.93,1,5,6,18,2,2,7.0,230.9,1,27.68,244.33,727.89,0.2581878556352288,1,1,1,1.0,2.0,0,2023,11
0,60.71,52.05154301018497,0,4569.26,9,94.26,0,0,6,9,6,0,3.0,297.5,1,5.11,799.37,1074.55,0.0877239870867269,0,0,1,0.0,7.0,0,2023,5
3,51.99,65.59342657479296,1,3326.5,7,184.22,4,1,6,13,0,2,1.0,45.07,1,10.79,999.52,1206.78,0.1526563142997218,1,1,1,0.0,2.0,0,2023,10
3,102.89,68.17588826904051,3,4031.83,0,29.63,1,7,6,23,2,0,1.0,113.42,1,4.63,1523.51,884.98,0.0381631983478737,0,1,1,0.0,3.0,0,2023,5
0,47.56,52.84808377886396,2,1427.63,11,63.75,4,1,6,8,2,0,2.0,142.23,1,6.5,1484.92,216.95,0.2938460864367966,1,1,1,1.0,7.0,0,2023,10
3,106.47,59.04777223998045,1,3365.08,3,126.6,3,1,6,22,5,0,2.0,197.18,1,7.65,963.19,884.98,0.1466850348709501,1,1,1,1.0,4.0,0,2023,2
3,140.31,30.9246628149198,3,3431.58,11,132.01,3,1,6,17,1,2,3.0,149.06,1,13.07,231.73,807.73,0.1634283100018093,1,1,1,0.0,6.0,0,2023,5
3,17.75,34.462801255834336,1,3365.08,2,64.22,1,0,6,15,5,0,2.0,51.36,1,17.29,953.71,1292.19,0.049695427974349,0,1,1,1.0,2.0,0,2023,1
3,80.95,62.137784650263534,3,4145.43,5,73.13,4,1,6,13,4,0,1.0,201.3,1,24.99,1213.85,891.19,0.0820622636690635,0,1,1,1.0,4.0,0,2023,5
2,17.84,47.33055508706618,3,5170.29,8,30.51,1,3,0,7,3,2,2.0,124.14,1,12.7,466.27,1967.03,0.0155091121979762,0,1,1,0.0,3.0,0,2023,1
2,73.85,28.219619805220585,4,326.81,0,201.0,3,1,7,19,5,4,4.0,14.18,1,6.16,1053.77,56.7,3.544775398743039,0,1,1,1.0,1.0,0,2023,3
0,94.24,18.0,2,2103.24,5,135.1,1,5,6,15,3,3,3.0,321.73,1,27.38,960.9,761.57,0.177395268593695,0,1,1,0.0,3.0,0,2023,2
3,75.2,50.15881110841671,3,6093.92,6,83.63,0,7,6,16,1,4,2.0,112.92,1,27.81,2494.67,884.98,0.0369590688339202,1,1,1,0.0,3.0,0,2023,5
3,56.6,26.49529983795774,3,4577.0,0,82.79,2,1,6,15,6,4,2.0,251.87,1,2.29,1008.48,788.6,0.1049869624122679,1,1,0,0.0,7.0,0,2023,5
2,19.54,41.04508847792138,3,829.41,11,4.2,3,1,6,4,2,3,7.0,1726.99,4,17.3,69.36,1234.25,0.0034013637212353,0,0,0,7.0,9.0,1,2023,8
0,59.07,26.09275422005591,1,4897.26,11,108.24,1,5,1,7,1,4,1.0,79.8,1,6.35,1044.09,1069.15,0.1012398554009579,1,1,1,0.0,1.0,0,2023,2
0,34.57,46.91652600581232,3,4315.11,11,99.03,1,3,6,11,1,4,3.0,246.96,2,13.06,1154.58,976.11,0.1014569941823674,1,0,1,0.0,2.0,0,2023,7
0,99.8,54.50598764961804,1,4780.08,11,62.37,0,5,1,17,2,4,3.0,217.19,1,15.34,884.41,1117.16,0.0558285534142265,1,1,1,0.0,3.0,0,2023,6
0,47.11,22.94646354327852,0,5938.83,0,125.81,4,1,6,15,2,2,1.0,98.67,1,1.38,596.24,2110.86,0.0596011357355871,1,1,1,0.0,3.0,0,2023,9
3,28.0,83.55994981831384,1,4385.98,11,108.52,1,7,6,11,0,2,0.0,0.0,1,50.36,690.82,981.33,0.1105875496955963,1,1,1,1.0,3.0,0,2023,8
0,88.93,29.22950972843293,3,4264.7,3,-100.0,0,0,6,21,0,4,3.0,195.61,1,14.4,996.93,826.3,0.1811753418025877,1,1,1,0.0,3.0,0,2023,11
3,83.0,41.8394047051432,0,4250.69,0,66.49,1,8,6,19,5,1,1.0,216.43,1,20.72,962.97,821.81,0.080900721023795,1,1,1,0.0,3.0,0,2023,1
0,38.85,45.71390015632405,3,5867.58,11,67.49,3,1,6,9,5,4,2.0,73.08,1,23.16,850.72,1618.35,0.0417008389123389,1,1,0,0.0,3.0,0,2023,6
2,113.82,38.20634583198027,3,3365.08,0,57.69,0,7,6,18,5,0,1.0,12.15,1,17.3,505.79,1335.74,0.0431918159067876,1,1,1,0.0,2.0,0,2023,6
1,38.87,67.30026462612958,3,4041.16,8,54.54,1,3,6,6,2,2,0.0,0.0,1,37.98,1080.89,884.98,0.0342146806027073,0,1,1,0.0,3.0,0,2023,3
0,51.57,51.663776832021234,2,2029.91,7,53.63,3,1,6,21,5,1,5.0,360.91,1,57.75,801.01,884.98,0.0791119178502217,1,1,1,0.0,3.0,0,2023,8
0,61.5,71.34276560456912,3,3474.82,2,89.17,1,3,6,9,4,0,0.0,0.0,1,16.86,189.06,1385.35,0.0643684927802741,0,1,0,0.0,2.0,0,2023,2
0,53.2,45.152113580364585,1,5323.38,9,68.23,1,8,6,8,4,2,5.0,539.6,1,20.75,821.14,2119.93,0.0321861501923163,1,1,1,1.0,1.0,0,2023,7
3,133.36,67.61748153559911,3,3896.76,7,93.28,1,3,5,10,4,0,1.0,155.55,1,24.25,342.91,884.98,0.1199667947745804,0,1,1,0.0,5.0,0,2023,11
0,83.76,42.886249068556126,3,2708.3,11,77.48,4,1,6,21,0,2,2.0,136.74,1,29.64,621.49,884.98,0.0718485435766273,1,1,0,0.0,3.0,0,2023,2
0,67.65,62.98592988854289,1,4585.03,9,123.75,1,4,6,22,1,4,1.0,19.71,1,16.36,798.55,884.98,0.0734483472922623,1,0,1,0.0,1.0,0,2023,8
3,26.24,42.27710892205749,3,2879.97,4,185.03,0,3,2,7,0,2,3.0,134.37,1,17.3,309.54,884.98,0.3182882019603979,1,1,1,0.0,2.0,0,2023,7
0,52.64,24.15142692992244,3,3419.59,4,76.23,1,1,2,11,3,2,1.0,84.86,1,17.3,398.18,623.6,0.1222457556212895,1,1,1,0.0,1.0,0,2023,5
3,42.76,55.23221680134152,3,3831.53,2,107.82,4,1,6,14,5,0,0.0,0.0,1,26.51,1166.42,1338.98,0.0805277383800391,1,1,1,1.0,5.0,0,2023,7
0,44.0,24.658403180195133,3,3747.08,0,68.19,4,1,6,18,6,0,2.0,77.93,1,18.66,1218.5,691.48,0.0986188251770726,1,1,1,0.0,4.0,0,2023,8
3,71.19,54.21847608068372,3,5282.96,7,104.85,0,0,6,19,0,0,4.0,162.82,1,20.55,711.86,1688.13,0.0621109100686733,1,1,1,0.0,3.0,0,2023,1
0,10.76,51.50827241898551,1,2391.62,11,73.76,1,6,9,13,5,3,2.0,148.32,1,17.3,1159.42,947.49,0.0778474964707074,1,1,0,0.0,2.0,0,2023,9
0,74.77,55.39884872698751,3,3593.96,3,79.18,0,3,6,14,0,0,2.0,249.74,1,22.42,184.28,930.54,0.0850924621574885,1,1,1,0.0,4.0,0,2023,1
0,52.81,57.5722098292309,0,1918.42,9,53.87,3,1,6,2,1,1,2.0,367.13,1,17.3,502.91,481.88,0.1117915191065093,1,1,1,0.0,4.0,0,2023,10
0,75.37,44.08578548055531,5,229.74,11,67.05,1,8,6,13,6,3,4.0,225.33,1,17.3,1772.98,40.56,1.6530863909863218,1,1,1,0.0,4.0,0,2023,9
0,49.23,28.144522787841385,2,1186.74,1,34.23,2,1,6,17,0,3,4.0,162.7,1,39.09,1616.88,323.82,0.1057074091534779,0,1,1,1.0,1.0,0,2023,2
2,58.59,5.0,2,3087.28,6,119.86,4,1,6,1,5,3,1.0,74.17,1,11.13,745.67,1011.01,0.1185572057099303,1,1,1,0.0,4.0,0,2023,2
1,52.93,27.949534788690567,3,4292.73,4,133.76,0,7,6,15,1,2,0.0,0.0,1,19.94,288.13,792.28,0.1688248456699092,1,1,1,0.0,2.0,0,2023,12
3,40.68,52.61244610991356,3,4050.49,8,87.89,0,3,6,3,5,4,2.0,27.65,1,23.94,666.72,884.98,0.0630228749539537,1,1,1,0.0,6.0,0,2023,12
3,66.34,36.49723954955633,2,2864.91,8,92.37,0,0,6,8,0,0,2.0,300.22,1,12.5,519.64,710.48,0.1300110981935992,0,1,1,0.0,2.0,0,2023,7
0,36.73,18.0,3,2760.1,11,38.23,4,1,5,14,1,2,2.0,241.71,1,12.14,710.34,465.43,0.0821483890468439,1,1,1,0.0,1.0,0,2023,12
2,140.46,46.2108162316111,0,1614.74,7,85.46,4,1,6,10,4,0,0.0,0.0,1,59.26,397.53,471.26,0.1813395415281068,0,1,1,0.0,3.0,0,2023,8
0,129.19,62.4143741442166,5,3365.08,11,146.08,1,5,6,13,4,3,3.0,120.17,2,31.75,254.96,189.79,0.7696793054274906,0,1,1,0.0,4.0,0,2023,6
0,88.24,38.04821788954821,2,2503.22,4,123.81,4,1,6,16,5,2,2.0,57.71,1,4.43,930.38,869.37,0.1424144198202627,1,1,1,0.0,1.0,0,2023,8
0,61.68,31.912852966958745,3,3192.78,6,124.83,2,1,5,14,2,2,4.0,447.31,1,28.8,1013.25,1021.76,0.1221714495614555,0,0,1,0.0,6.0,0,2023,9
0,61.3,26.549381989196583,2,3024.07,11,81.01,0,7,6,10,2,0,2.0,44.9,1,16.08,616.04,739.61,0.1095287620175012,1,1,1,0.0,3.0,0,2023,9
0,24.78,21.24722138345288,1,3901.28,0,219.69,2,1,6,7,4,2,1.0,139.25,1,7.74,1009.93,884.98,0.199879722285463,0,1,1,1.0,3.0,0,2023,7
3,58.45,32.26954327702456,3,4075.29,9,49.13,0,0,6,10,6,0,2.0,14.74,1,35.18,1206.55,1622.78,0.0302735899489689,1,1,1,0.0,1.0,0,2023,7
0,89.06,28.78980204661657,3,3691.81,8,57.1,2,1,8,11,6,0,4.0,284.96,1,9.82,543.68,573.1,0.0996352683602339,1,1,0,0.0,6.0,0,2023,1
2,40.32,62.8826915117854,3,2913.95,8,93.78,1,7,6,11,5,2,1.0,46.36,1,46.2,1139.77,951.88,0.0985242236656397,1,1,1,0.0,10.0,0,2023,11
3,24.97,48.15561027010363,3,3706.42,5,118.55,0,8,6,9,1,2,0.0,0.0,1,17.3,730.31,1056.54,0.1122103944698762,1,0,1,1.0,2.0,0,2023,4
3,39.29,38.622725918405386,3,3737.14,1,115.98,3,1,6,18,4,3,1.0,167.08,1,35.95,1490.83,801.72,0.1446654412431213,1,1,1,0.0,5.0,0,2023,1
0,47.55,63.135219330346025,3,2921.47,8,87.76,1,4,0,13,3,4,1.0,64.09,2,19.81,446.67,881.33,0.0995756923848211,1,1,1,0.0,4.0,0,2023,12
1,33.99,54.77661924722028,2,2695.74,3,49.39,0,6,6,13,0,0,1.0,48.89,1,9.85,205.71,1074.16,0.0459761118834225,1,1,1,0.0,7.0,0,2023,1
0,68.87,18.0,2,1590.22,4,82.21,0,0,6,6,2,2,1.0,34.46,1,21.71,715.86,420.29,0.1955934214244883,1,1,1,0.0,4.0,0,2023,4
2,76.82,18.0,3,3720.04,9,54.81,1,3,6,12,4,1,0.0,0.0,1,25.41,728.06,1127.34,0.0486174511384146,1,1,1,0.0,3.0,0,2023,7
2,69.64,54.24714118565285,3,4247.22,8,76.49,0,0,6,10,1,0,2.0,164.84,1,13.03,766.32,1353.29,0.0565236429465381,1,1,1,1.0,3.0,0,2023,7
